NUM_PPI,MODALIDAD_PP,DESC_PP,ID_ENTIDAD_FEDERATIVA,ENTIDAD_FEDERATIVA,ID_MUNICIPIO,MUNICIPIO,DESC_PPI,MONTO_APROBADO,MONTO_PAGADO
4560,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,CONSTRUCCIÓN DE TECHUMBRE EN MERCADO NARCISO MENDOZA,2000000,1998000
4561,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,CONSTRUCCIÓN DE TECHUMBRE METÁLICA DE  LA FACULTAD DE CIENCIAS AGROPECUARIAS DE LA UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS.,1000000,999000
4562,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,"PAVIMENTACIÓN DE LA CALLE CAMINO AL PANTEÓN ,   ENTRE LA CALLE DE LA BARRANCA Y AVENIDA CUERNAVACA DEL POBLADO DE BUENA VISTA",1000000,999000
4563,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,"REHABILITACIÓN (TECHUMBRE ,   IMPERMEABILIZACIÓN) DE CANCHA DE USOS MÚLTIPLES SECUNDARIA #7 CALLE LAUREL ,   ESQ. CALLE DE LA CRUZ DEL POBLADO TETELA DEL MONTE",1000000,999000
4564,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,"REHABILITACIÓN DE INFRAESTRUCTURA EN EL JARDÍN DE NIÑOS RESURGIMIENTO ,   UBICADO EN AV. MORELOS ESQUINA ABASOLO DENTRO DEL PARQUE REVOLUCIÓN (BENITO JUÁREZ)",1000000,999000
4565,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,"REHABILITACIÓN DE LA INFRAESTRUCTURA HIDRÁULICA DEL MANATIAL  "" LA INDIA "" ",3000000,2997000
4566,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,"REHABLITACIÓN DE LA BODEGA DE LA ESCUELA PRIMARIA ""  BENITO JUÁREZ GARCÍA ""  CLAVE:17PR0286R ZONA ESCOLAR 029 ,   CALLE IGNACIO MAYA # 80 COL CHIPITLAN CUERNAVACA.",300000,299700
4567,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,REMODELACIÓN DE MERCADO ADOLFO LÓPEZ MATEOS,1780000,1778220
4568,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,REMODELACIÓN DE MERCADO ALTAVISTA,1730000,1728270
4569,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,"TECHUMBRE  ESC. PRIMARIA ESTANISLAO ROJAS ,   EN CALLE NARCISO MENDOZA DEL POBLADO DE ACAPATZINGO DEL. LÁZARO CÁRDENAS",1000000,999000
4570,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,"TECHUMBRE DE LA ESC. PRIMARIA AURELIO C. MERINO ,   UBICADA EN CALLE ECHEVERRÍA ESQ. COSTA RICA COL AMPLIACIÓN LAGUNILLA.",1000000,999000
4571,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,7,CUERNAVACA,"TECHUMBRE KÍNDER HIMNO NACIONAL ,   EN VÍAS DE FERROCARRIL ,   MÉXICO BALSAS (ENTRE CALLE MINA Y CALLE MATAMOROS)  POBLADO CHAMILPA  "" CLAVE 17DJN0059F "" ",1000000,999000
4572,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,CONSTRUCCIÓN DE CENTRO DEPORTIVO FORMATIVO SATÉLITE,2000000,1998000
4573,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,CONSTRUCCIÓN DE ALBERCA SEMIOLÍMPICA PAPAGAYOS,3000000,2997000
4574,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,UNIDAD DEPORTIVA COL. LAGUNILLA ,3400000,3396600
4575,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,UNIDAD DEPORTIVA CIUDAD CHAPULTEPEC,2260000,2257740
4576,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,UNIDAD DEPORTIVA TETELA DEL MONTE,2000000,1998000
4577,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,"CONSTRUCCIÓN DE CANCHA DE FUTBOL RÁPIDO DE LA UNIDAD DEPORTIVA DE LA COLONIA  "" LÁZARO CÁRDENAS DEL RIO ""  CUERNAVACA MORELOS",650000,649350
4578,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,"REMODELACIÓN DE UNIDAD DEPORTIVA TETELA ,   CONSTRUCCIÓN DE UNA PARTE DE BARDA PERIMETRAL ,   EN EL ÁREA DE ESTACIONAMIENTO ,   COLOCACIÓN DE ADOPASTO U ADOQUÍN ,   REMODELACIÓN DE ZONA DE JUEGOS INFANTILES ,   GIMNASIO AL AIRE LIBRE Y ZONA DE ESPARCIMIENTO AL AIRE LIBRE CON MESAS DE HERRERÍA",1265000,1263735
4579,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,"REMODELACIÓN UNIDAD DEPORTIVA SATÉLITE ,   CONSTRUCCIÓN DE TODA LA BARDA PERIMETRAL ,   GIMNASIO AL AIRE LIBRE ,   ZONA DE ESPARCIMIENTO AL AIRE LIBRE CON MESAS DE HERRERÍA Y TECHUMBRE METÁLICA",2200000,2197800
4580,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,REMODELACIÓN PARQUE EL ZODIACO 2,1383375,1381991.62
4581,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,REMODELACIÓN PARQUE CHAMILPA,1850000,1848150
4582,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,"UNIDAD DEPORTIVA CHAPULTEPEC 1 ,   CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES Y TECHUMBRE METÁLICA",1730000,1728270
4583,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,7,CUERNAVACA,"UNIDAD DEPORTIVA CHAPULTEPEC 2 ,   ZONA DE JUEGOS INFANTILES ,   GIMNASIO AL AIRE LIBRE Y MÓDULOS DE ZUMBA",1200000,1198800
4584,U057,FONDO METROPOLITANO,17,MORELOS,8,EMILIANO ZAPATA,"SUSTITUCIÓN DE LÍNEA DE CONDUCCIÓN Y CONSTRUCCIÓN DE OBRAS DE PROTECCIÓN AMBIENTAL DEL MANANTIAL CHIHUAHUITA",2100614,2098513.4
4585,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,8,EMILIANO ZAPATA,"CONSTRUCCIÓN DE TECHUMBRE ESC TELESECUNDARIA LIC. .ADOLFO LÓPEZ MATEOS ,     CLAVE: 17DTV0006U ,   TETECALITA.",1000000,999000
4586,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,8,EMILIANO ZAPATA,CONSTRUCCIÓN DE TECHUMBRE Y PLAZA CÍVICA EN ESC. SEC GRAL JUAN N. ALVAREZ. CLAVE: 17DES0049I.,1200000,1198800
4587,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,8,EMILIANO ZAPATA,CONSTRUCCIÓN DE CANCHA DE USOS MÚLTIPLES DE LA COL. PROHOGAR DEL MUNICIPIO DE ZAPATA.,500000,499500
4588,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,8,EMILIANO ZAPATA,"CONSTRUCCIÓN DE CANCHA DE FUTBOL RÁPIDO DE LA ESC SECUNDARIA  "" 10 ABRIL  ""  CLAVE 17DES0011W.",500000,499500
4589,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,9,HUITZILAC,APERTURA DE CALLE Y PAVIMENTACIÓN DE CALLE LOS PATOS-QUEBRADORA Y CAMINO A SANTIAGO EN PARAJE CHARACO.,3000000,2997000
4590,U057,FONDO METROPOLITANO,17,MORELOS,11,JIUTEPEC,"CONSTRUCCIÓN DE UNA PLANTA DE PRODUCCIÓN DE ABONO ORGÁNICO (PPAO) PARA SERVICIO  A  LA REGIÓN SUR DE LA ZONA METROPOLITANA DE CUERNAVACA ,    UBICADA EN EL MUNICIPIO DE JIUTEPEC ,   MORELOS.",9000000,8991000
4591,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,11,JIUTEPEC,CONSTRUCCIÓN DE LA  OFICINA  MUNICIPAL DE LA COLONIA :MARAVILLAS CECENTLA.,400000,399600
4592,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,11,JIUTEPEC,CONSTRUCCIÓN DE TECHUMBRE EN EL COLEGIO DE BACHILLERES PLANTEL 02 EN EL MUNICIPIO DE JIUTEPEC. CLAVE: 17ECB0002P,1200000,1198800
4593,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,11,JIUTEPEC,"CONSTRUCCIÓN DE TECHUMBRE METALICA DE LA ESC. PRIMARIA QUETZALCOATL ,   CLAVE: 17DPR1034U ,   ZONA ESCOLAR 020 COL. VILLA SANTIAGO.",700000,699300
4594,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,11,JIUTEPEC,CONSTRUCCIÓN DE CANCHA DE FUTBOL RÁPIDO DE LA UNIDAD DEPORTIVA EN LA UNIDAD HABITACIONAL EL PARAJE DEL TEXCAL MUNICIPIO DE JIUTEPEC MOR.,850000,849150
4595,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,11,JIUTEPEC,"TECHUMBRE DE ESPACIO DEPORTIVO ,   DEL JARDÍN DE NIÑOS MIGUEL HIDALGO Y COSTILLA ZONA 047 SECTOR 06 COL ATLACOMULCO JIUTEPEC CLAVE: 17DJN0599B",500000,499500
4596,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,11,JIUTEPEC,EQUIPAMIENTO Y REHABILITACIÓN DE LA UNIDAD DEPORTIVA DE  LA COLONIA PROGRESO DE MUNICIPIO DE JIUTEPEC.,800000,799200
4597,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,17,MORELOS,12,Jojutla,"CONSTRUCCIÓN DE CENTRO CULTURAL Y DEPORTIVO UBICADO EN CALLES IGNACIO ZARAGOZA Y SAMUEL ESPÍN EN LA LOCALIDAD DE TEHUIXTLA MUNICIPIO DE JOJUTLA ,   MORELOS",7149996.9,7149996.9
4598,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,13,JONACATEPEC,"PAVIMENTACIÓN CALLE MADERO ,   EN JONACATEPEC ,   EN EL ESTADO DE MORELOS",2000000,0
4599,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,13,JONACATEPEC,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO EN VARIAS CALLES DE LA CABECERA MUNICIPAL ,   PRIMERA ETAPA  "" CAL ""  DEL MUNICIPIO DE JONACATEPEC DEL ESTADO DE MORELOS",1000000,0
4600,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,13,JONACATEPEC,"CALLE PROLONGACIÓN MADERO ,   EN EL MUNICIPIO DE JONACATEPEC ,   MORELOS ,   EN EL MUNICIPIO DE JONACATEPEC ,   MORELOS",2000000,0
4601,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,13,JONACATEPEC,"CALLE CAMINO A SANTA CLARA ,   EN EL MUNICIPIO DE JONACATEPEC ,   MORELOS ,   EN EL MUNICIPIO DE JONACATEPEC ,   MORELOS",2000000,0
4602,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,15,MIACATLÁN,"CONSTRUCCIÓN DE TECHUMBRE ESC PRIMARIA  CARMEN SERDÁN ,    TURNO VESPERTINO CLAVE: 17DPR1047Y.",1000000,999000
4603,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,16,OCUITUCO,"PAVIMENTACIÓN DE CONCRETO HIDRÁULICO EN CALLE CERRITO COLORADO ,   EN OCUITUCO ,   EN EL ESTADO DE MORELOS",2000000,0
4604,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,16,OCUITUCO,"REHABILITACIÓN DE CALLE FELIPE BERRIOZABAL OCUITUCO CENTRO ,   EN OCUITUCO ,   EN EL ESTADO DE MORELOS",2000000,0
4605,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,16,OCUITUCO,"PAVIMENTACIÓN CON CONCRETO HIDRÁULICO CALLE TLACOATZINGO ,   EN OCUITUCO ,   EN EL ESTADO DE MORELOS",2000000,0
4606,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,16,OCUITUCO,"PAVIMENTACIÓN CON CONCRETO HIDRAÚLICO CALLE EL ENCINO (CALLE DEL ISSTE) ,   EN EL MUNICIPIO DE OCUITUCO ,   MORELOS ,   EN EL MUNICIPIO DE OCUITUCO ,   MORELOS",667909,0
4607,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,16,OCUITUCO,"PAVIMENTACIÓN CON CONCRETO HIDRAULICO CERRADA FELIPE BERRIOZABAL ,   EN EL MUNICIPIO DE OCUITUCO ,   MORELOS ,   EN EL MUNICIPIO DE OCUITUCO ,   MORELOS",498742,0
4608,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,17,MORELOS,17,Puente de Ixtla,PAVIMENTACIÓN DE LA CALLE PLUTARCO ELÍAS CALLES ENTRE AVENIDA CIRCUNVALACIÓN Y CALLE LÁZARO CÁRDENAS,1500000,0
4609,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,18,TEMIXCO,CONSTRUCCIÓN DE EMPEDRADO EN  CALLE LA PAROTA DE LA COLONIA ETERNA PRIMAVERA DEL MUNICIPIO DE TEMIXCO.,400000,399600
4610,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,18,TEMIXCO,CONSTRUCCIÓN DE LA DELEGACIÓN DEL POBLADO DE ACATLIPA.,500000,499500
4611,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,18,TEMIXCO,"CONSTRUCCIÓN DE TECHUMBRE EN ESC PRIMARIA. NIÑOS HEROES  ,   UBICADA EN JUAN CARLOS JARQUIN VEGA  ,   CLAVE: 17DPR0993U.",700000,699300
4612,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,18,TEMIXCO,"PAVIMENTACIÓN CON EMPEDRADO DE LA CALLE  IGANCIO ALLENDE EN COMUNIDAD INDÍGENA EN CUENTEPEC ,   MORELOS.",1000000,999000
4613,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,18,TEMIXCO,"PAVIMENTACIONES ,   DRENAJES ,   ELECTRIFICACIONES DIVERSAS EN EL MUNICIPIO DE TEMIXCO",10000000,9990000
4614,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,18,TEMIXCO,"CONSTRUCCIÓN ,   EQUIPAMIENTO Y REMODELACIÓN DE INSTALACIONES DEPORTIVAS EN EL MUNICIPIO",4000000,3996000
4615,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,18,TEMIXCO,REHABILITACIÓN Y MANTENIMIENTO DE 13 ESPACIOS PÚBLICOS DEL MUNICIPIO DE TEMIXCO MORELOS. 2 ETAPA.,700000,699300
4616,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,18,TEMIXCO,"CONSTRUCCIÓN DE TECHUMBRE METÁLICA Y VELARIA DEL ESPACIO PÚBLICO Y ÁREA DE JUEGOS INFANTILES DE SOLIDARIDAD ,   COL CENTRO TEMIXCO.",500000,499500
4617,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,20,TEPOZTLÁN,REHABILITACIÓN DE PAVIMENTO EN CAMINO DE ACCESO VEHICULAR AL CENTRO DE TEPOZTLAN,10000000,9990000
4618,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,20,TEPOZTLÁN,CONSTRUCCIÓN DE LA UNIDAD DEPORTIVA EN LA COL. IXCATEPEC,3400000,3396600
4619,U091,FONDO DE CULTURA,17,MORELOS,20,TEPOZTLÁN,AMPLIACIÓN Y REHABILITACIÓN DE LA CASA DE LA CULTURA EN LA COLONIA IXCATEPEC,1500000,1498500
4620,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,17,MORELOS,22,Tetela del Volcán,PAVIMENTACIÓN CON CONCRETO HIDRÁULICO EN CALLE TLALAMAYOCAN,4000000,4000000
4621,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,17,MORELOS,22,Tetela del Volcán,PAVIMENTACIÓN DE LA CALLE CUAUHTÉMOC,1500000,1500000
4622,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,23,TLALNEPANTLA,CONSTRUCCIÓN DE LA CANCHA DE USOS MÚLTIPLES EN LA COL. EL PEDREGAL,1300000,1298700
4623,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,24,TLALTIZAPÁN DE ZAPATA,PAVIMENTACIÓN DEL CIRCUITO TEMILPA VIEJO,3500000,3496500
4624,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,24,TLALTIZAPÁN DE ZAPATA,"PAVIMENTACIÓN DEL CIRCUITO ,   COLONIA BONIFACIO GARCÍA",3500000,3496500
4625,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,24,TLALTIZAPÁN DE ZAPATA,MODIFICACIÓN Y AMPLIACIÓN DE LAS CANCHAS DE LA UNIDAD DEPORTIVA TICUMAN,3500000,3496500
4626,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,24,TLALTIZAPÁN DE ZAPATA,REMODELACIÓN DE LA UNIDAD DEPORTIVA DE LA COL.CUAUHTEMOC,3500000,3496500
4627,U091,FONDO DE CULTURA,17,MORELOS,24,TLALTIZAPÁN DE ZAPATA,CONSTRUCCIÓN DE AUDITORIO AL AIRE LIBRE EN EL MUNICIPIO DE TLALTIZAPÁN DE ZAPATA MORELOS,7000000,6993000
4628,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,25,TLAQUILTENANGO,PAVIMENTACIÓN DEL CIRCUITO ORQUÍDEAS MAGNOLIAS,3000000,2997000
4629,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,17,MORELOS,25,Tlaquiltenango,PAVIMENTACIÓN CON CONCRETO HIDRÁULICO DE CALLE NOGAL ,1500000,1500000
4630,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,17,MORELOS,25,Tlaquiltenango,REHABILITACIÓN DE LA LÍNEA DE CONDUCCIÓN DE AGUA POTABLE DE LA COL. 3 DE MAYO,6150833.97,6150833.97
4631,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,17,MORELOS,25,Tlaquiltenango,REHABILITACIÓN DE PARQUE CENTRAL,2500000,2500000
4632,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,25,TLAQUILTENANGO,"PRIMER ETAPA DE CONSTRUCCIÓN DE UNIDAD DEPORTIVA Y DE USOS MÚLTIPLES CON NOMBRE  "" CAL ""  EN LA COLONIA CULTURAL TLAHUICA EN EL MUNICIPIO DE TLAQUILTENANGO ,   MORELOS",2500000,0
4633,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,26,TLAYACAPAN,CONSTRUCCIÓN DE UNIDAD DEPORTIVA EN LA COL. DE SAN AGUSTÍN.,2300000,2297700
4634,U091,FONDO DE CULTURA,17,MORELOS,26,TLAYACAPAN,HABILITACIÓN CULTURAL Y RECREATIVA EL PLAN,2212000,2209788
4635,U091,FONDO DE CULTURA,17,MORELOS,26,TLAYACAPAN,REHABILITACIÓN DE LA CAPILLA DE SAN NICOLÁS TOLENTINO EN LA EX HACIENDA DE PANTITLÁN,3500000,3496500
4636,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,27,TOTOLAPAN,CONCRETO HIDRÁULICO CALLES CARRETERA LOCAL A XOCHIMILCO (NEPOPUALCO),1027828,1026800.17
4637,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,27,TOTOLAPAN,CONCRETO HIDRÁULICO EN CALLE EMILIANO ZAPATA,2000332,1998331.67
4638,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,27,TOTOLAPAN,CONCRETO HIDRÁULICO EN CALLE MIGUEL HIDALGO ,1999437,1997437.56
4639,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,28,XOCHITEPEC,"REHABILITACIÓN DEL ESPACIO PUBLICO DE LA COL. LÁZARO CÁRDENAS ,   MUNICIPIO DE XOCHITEPEC.",1000000,999000
4640,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,30,YECAPIXTLA,PAVIMENTACIÓN DE CALLES DE LA COLONIA LOS REYES,2000000,1998000
4641,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,31,ZACATEPEC,"REHABILITACIÓN Y MANTENIMIENTO DE ÁREAS DEPORTIVAS DE LA COLONIA LÁZARO CÁRDENAS  ""  LA VÍA ""  MUNICIPIO DE ZACATEPEC MORELOS.",400000,399600
4642,U088,FONDO DE INFRAESTRUCTURA DEPORTIVA,17,MORELOS,31,ZACATEPEC,"TECHUMBRE DE ESPACIO DEPORTIVO ,   DEL JARDÍN DE NIÑOS EMILIANO ZAPATA ,   COL LÁZARO CÁRDENAS DEL MUNICIPIO DE ZACATEPEC ,   CLAVE: 17DJN0600A.",600000,599400
4643,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,31,ZACATEPEC,"PAVIMENTACIÓN Y CONSTRUCCIÓN DE BANQUETAS Y GUARNICIONES CON CONCRETO HIDRÁULICO DE LA CALLE JOSÉ MARÍA MORELOS ,   COL. CENTRO ,   EN EL MUNICIPIO DE ZACATEPEC ,   MORELOS",3815237,0
4644,U128,PROYECTOS DE DESARROLLO REGIONAL,17,MORELOS,31,ZACATEPEC,"PAVIMENTACIÓN DE LA CALLE AV. CENTRAL LÁZARO CÁRDENAS ,   COL. CENTRO ,   EN EL MUNICIPIO DE ZACATEPEC ,   EN MORELOS",1000000,0
4645,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,32,ZACUALPAN DE AMILPAS,PAVIMENTACIÓN  DE LA CALLE ABASOLO EN LA COLONIA AMPLIACIÓN MARIANO ESCOBEDO,1500000,1498500
4646,U058,FONDO DE PAVIMENTACIÓN Y DESARROLLO MUNICIPAL,17,MORELOS,32,ZACUALPAN DE AMILPAS,PAVIMENTACIÓN DE CALLE MORELOS BARRIO DE SAN JUAN EN CABECERA MUNICIPAL,2550000,2547450
4647,U076,FONDO DE APOYO EN INFRAESTRUCTURA Y PRODUCTIVIDAD,17,MORELOS,33,Temoac,PAVIMENTACIÓN DE LA CALLE REAL LOCALIDAD DE TEMOAC,1200000,1200000
4648,U057,FONDO METROPOLITANO,17,MORELOS,999,CUERNAVACA; TEMIXCO Y XOCHITEPEC,"CONSTRUCCIÓN DE ALCANTARILLADO Y SANEAMIENTO PARA LA RECUPERACIÓN AMBIENTAL DE LAS ZONAS MEDIA Y BAJA DE LA BARRANCA DE AMANALCO (CON BENEFICIO A LOS MUNICIPIOS DE CUERNAVACA ,   TEMIXCO Y XOCHITEPEC) PRIMER ETAPA",15000000,14985000
4649,U057,FONDO METROPOLITANO,17,MORELOS,999,COBERTURA ESTATAL,"CONSTRUCCIÓN DE LA TERCERA ETAPA DE SANEAMIENTO (PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES) DE LA PARTE NORTE DE LA ZONA METROPOLITANA DE CUERNAVACA (PROYECTO EJECUTIVO ,   CONSTRUCCIÓN Y PUESTA EN MARCHA)",5631120,5625488.9
4650,U057,FONDO METROPOLITANO,17,MORELOS,999,COBERTURA ESTATAL,PRIMERA ETAPA DE LA CONSTRUCCIÓN DE COLECTORES DE SANEAMIENTO DE AGUAS DE LA PARTE SUR DE LA ZONA METROPOLITANA DE CUERNAVACA,3583440,3579856.6
4651,U057,FONDO METROPOLITANO,17,MORELOS,999,COBERTURA ESTATAL,CONSTRUCCIÓN DE LA LÍNEA DE CONDUCCIÓN CIUDAD SALUD,3500000,3496500
4652,U057,FONDO METROPOLITANO,17,MORELOS,999,CUERNAVACA; TEMIXCO Y XOCHITEPEC,"CONSTRUCCIÓN DE ALCANTARILLADO Y SANEAMIENTO PARA LA RECUPERACIÓN AMBIENTAL DE LA ZONA ALTA DE LA BARRANCA DE AMANALCO Y ALEDAÑAS. (RECUPERACIÓN DEL GASTO ECOLÓGICO EN LA BARRANCA CHALCHIHUAPAN CON BENEFICIO A LOS MUNICIPIOS DE CUERNAVACA ,   TEMIXCO Y XOCHITEPEC)",5000000,4995000
4653,U057,FONDO METROPOLITANO,17,MORELOS,999,CUERNAVACA; TEMIXCO Y XOCHITEPEC,"CONSTRUCCIÓN DE ALCANTARILLADO Y SANEAMIENTO PARA LA RECUPERACIÓN AMBIENTAL DE LA ZONA ALTA DE LA BARRANCA DE AMANALCO Y ALEDAÑAS (BARRANCA DE CHALCHIHUAPAN) CON BENEFICIO A LOS MUNICIPIOS DE CUERNAVACA ,   TEMIXCO Y XOCHITEPEC. PRIMERA ETAPA",10000000,9990000
4654,U057,FONDO METROPOLITANO,17,MORELOS,999,COBERTURA ESTATAL,"CONSTRUCCIÓN DE LA PRIMERA ETAPA DE LA AMPLIACIÓN DE  LA CARRETERA  "" YECAPIXTLA - LA CARTONERA-  "" ",10850712,10839861.2
4655,U057,FONDO METROPOLITANO,17,MORELOS,999,COBERTURA ESTATAL,PLAN MAESTRO DE ORDENAMIENTO TERRITORIAL DE LA PLATAFORMA LOGÍSTICA DE LA ZONA METROPOLITANA DE CUAUTLA (ZONA ORIENTE DEL ESTADO DE MORELOS),3500000,3496500
4656,U075,FONDO PARA LA ACCESIBILIDAD DE LAS PERSONAS CON DISCAPACIDAD,17,MORELOS,999,JONACATEPEC; JIUTEPEC; CUERNAVACA; YAUTEPEC; AYALA; OCUITUCO; TETECALA; PUENTE DE IXTLA,ADQUISICIÓN DE VEHÍCULOS ADAPTADOS PARA PERSONAS CON DISCAPACIDAD,10780700,10780700
